"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.655636811E2,7.553592224E0,-2.031425629E0,1.076995377E1
2.655737251E2,9.107959900E0,-1.159488831E0,9.906698914E0
2.655837701E2,1.010159363E1,-4.013154602E-1,9.114097137E0
2.655938151E2,1.018152740E1,4.502636719E-1,8.258775787E0
2.656038591E2,9.587712250E0,5.959107971E-1,7.142546997E0
2.656139041E2,8.195008392E0,1.230441284E-1,6.007756805E0
2.656239491E2,6.826254730E0,-5.674699402E-1,5.181175690E0
2.656339931E2,5.680237885E0,-1.228944397E0,4.808301086E0
2.656440381E2,4.654870148E0,-1.449735260E0,4.455185394E0
2.656540831E2,3.659589844E0,-1.557211761E0,3.862717438E0
2.656641271E2,2.622546387E0,-1.468596039E0,3.040177917E0
2.656741721E2,1.827549591E0,-9.967771912E-1,2.555036774E0
2.656842171E2,1.285526733E0,-7.945477295E-1,2.475402374E0
2.656942611E2,1.109792175E0,-6.203100586E-1,2.815944214E0
2.657043061E2,1.195414124E0,-3.908372498E-1,3.240162048E0
2.657143511E2,1.404229889E0,-4.477189636E-1,3.627855835E0
2.657243951E2,1.552870789E0,-4.929249573E-1,3.648812256E0
2.657344401E2,1.935175781E0,-6.884184265E-1,3.603306885E0
2.657444841E2,2.552342377E0,-9.451345825E-1,3.631448364E0
2.657545291E2,3.615880737E0,-1.097817078E0,3.790118408E0
2.657645741E2,5.252427521E0,-7.571255493E-1,4.391567688E0
2.657746181E2,7.215595093E0,4.984634399E-2,5.212011566E0
2.657846631E2,8.330925751E0,3.668870544E-1,5.757327576E0
2.657947081E2,8.728798370E0,4.995112610E-1,6.020031281E0
2.658047521E2,9.249266052E0,6.059399414E-1,6.376889191E0
2.658147971E2,9.863289185E0,9.364526367E-1,6.970105591E0
2.658248421E2,9.869725800E0,5.703140259E-1,7.580685883E0
2.658348861E2,9.599088593E0,1.131646729E-1,7.829468536E0
2.658449311E2,9.728569336E0,-1.366658020E-1,7.730823669E0
2.658549761E2,1.006985962E1,-4.195774841E-1,7.697592773E0
2.658650201E2,1.028556107E1,-6.776408386E-1,7.587870941E0
2.658750651E2,1.071232361E1,-8.198451233E-1,7.460635529E0
2.658851101E2,1.093116852E1,-7.252418518E-1,7.191195831E0
2.658951541E2,1.119312378E1,-1.417552185E-1,7.198380890E0
2.659051991E2,1.160416901E1,1.205293579E0,7.278913422E0
2.659152441E2,1.149085464E1,1.407822418E0,7.320227509E0
2.659252881E2,1.071935898E1,8.800199890E-1,9.003776550E0
2.659353331E2,9.463320923E0,-8.246351624E-1,1.196746353E1
2.659453771E2,9.365723877E0,-1.290167084E0,1.356030121E1
2.659554221E2,9.452094269E0,-1.019529877E0,1.265199005E1
2.659654671E2,9.025930481E0,-5.201683044E-1,1.069436096E1
2.659755111E2,8.630452881E0,-1.037193146E0,9.314979401E0
2.659855561E2,8.416847076E0,-1.806892548E0,8.409212952E0
2.659956011E2,8.287366333E0,-2.345921631E0,7.823780365E0
2.660056455E2,8.254285126E0,-3.169209595E0,8.050259399E0
2.660156905E2,7.843239899E0,-4.010011139E0,8.916657715E0
2.660257355E2,7.043003998E0,-4.794829102E0,9.564061432E0
2.660357795E2,6.261329498E0,-5.299579468E0,1.007090744E1
2.660458245E2,5.535189514E0,-5.427563324E0,9.619745636E0
2.660558695E2,5.262157288E0,-5.316194916E0,8.790021057E0
2.660659135E2,5.583688660E0,-4.779411163E0,7.950417023E0
2.660759585E2,6.261928253E0,-4.104315033E0,7.243437195E0
2.660860035E2,7.024891663E0,-3.179687805E0,6.514902191E0
2.660960475E2,7.689509583E0,-1.960173798E0,5.958808594E0
2.661060925E2,7.610623627E0,-1.261426849E0,5.333708496E0
2.661161365E2,6.898853760E0,-9.116043091E-1,4.850064240E0
2.661261815E2,5.803282013E0,-7.077282715E-1,4.461622009E0
2.661362265E2,4.758754120E0,-6.611750793E-1,4.265380096E0
2.661462705E2,3.902534637E0,-1.654060364E-1,4.195625153E0
2.661563155E2,3.082240448E0,1.110690308E-1,3.866010590E0
2.661663605E2,2.437680817E0,2.674937439E-1,3.709585876E0
2.661764045E2,1.853595428E0,4.564009094E-1,3.472029877E0
2.661864495E2,1.387015686E0,4.911286926E-1,3.197351074E0
2.661964945E2,1.346150665E0,6.216572571E-1,3.090922394E0
2.662065385E2,1.307680664E0,5.381309509E-1,2.974015503E0
2.662165835E2,1.439855804E0,2.341131592E-1,3.149450684E0
2.662266285E2,1.776655426E0,-1.781295776E-2,3.549868011E0
2.662366725E2,2.372566223E0,-1.922003174E-1,3.779789886E0
2.662467175E2,2.998863831E0,-2.685415649E-1,4.162693634E0
2.662567625E2,3.770658875E0,-2.644999695E-1,4.298012238E0
2.662668065E2,4.690645752E0,-2.887495422E-1,4.317920837E0
2.662768515E2,5.817203064E0,-3.426374817E-1,4.388424225E0
2.662868955E2,6.981032867E0,-4.815486145E-1,4.919070740E0
2.662969405E2,7.883356476E0,-7.162605286E-1,5.722599792E0
2.663069855E2,8.734187164E0,-8.140072632E-1,6.309379578E0
2.663170295E2,9.579479370E0,-6.765930176E-1,6.436315613E0
2.663270745E2,1.036759048E1,-1.556762695E-1,5.942941589E0
2.663371195E2,1.106005051E1,2.402503967E-1,5.328768768E0
2.663471635E2,1.175939621E1,2.083666992E-1,5.151687012E0
2.663572085E2,1.197180450E1,1.002914429E-2,6.171216888E0
2.663672535E2,1.193722641E1,-1.960922241E-1,7.649243317E0
2.663772975E2,1.176613220E1,-7.364685059E-2,8.414302368E0
2.663873425E2,1.233824249E1,3.495231628E-1,8.371341705E0
2.663973875E2,1.401251083E1,1.052012329E0,8.381221161E0
2.664074315E2,1.555175995E1,1.717827759E0,8.614136810E0
2.664174765E2,1.589185272E1,1.702260132E0,8.895850983E0
2.664275215E2,1.442220886E1,5.975573730E-1,7.748037872E0
2.664375655E2,1.331630859E1,-6.331832886E-2,6.334078217E0
2.664476105E2,1.273461823E1,-1.421593781E0,6.317911835E0
2.664576545E2,1.083866089E1,-1.200353851E0,9.036558380E0
2.664676995E2,7.541766815E0,-2.772235107E-1,1.205727676E1
2.664777445E2,5.085524597E0,-9.089099121E-1,1.123443787E1
2.664877885E2,4.038751373E0,-7.891589355E-1,8.271798706E0
2.664978335E2,3.646417236E0,-6.225553894E-1,7.365583191E0
2.665078785E2,3.811374207E0,-7.750881958E-1,7.358996887E0
2.665179225E2,3.212020569E0,-1.362616425E0,8.152796173E0
2.665279675E2,2.414329376E0,-2.389481049E0,9.759704590E0
2.665380125E2,2.366279297E0,-3.429967346E0,1.132380203E1
2.665480565E2,2.932701416E0,-3.880829773E0,1.269240601E1
2.665581015E2,3.963008881E0,-3.442241821E0,1.273865982E1
2.665681465E2,5.475314026E0,-2.109712830E0,1.162078445E1
2.665781905E2,6.879094849E0,-1.121168518E0,1.044932053E1
2.665882355E2,7.924221497E0,-5.096900940E-1,9.391919403E0
2.665982795E2,8.727151794E0,8.831634521E-2,8.482261047E0
2.666083245E2,9.181157684E0,3.140469360E-1,7.818990326E0
2.666183695E2,8.904383240E0,3.156935120E-1,7.565866699E0
2.666284135E2,8.240962830E0,2.001338196E-1,7.051685944E0
2.666384585E2,7.194488983E0,-4.745132446E-2,6.043532410E0
2.666485035E2,6.082002411E0,-2.799179077E-1,5.100792847E0
2.666585475E2,5.007087708E0,-7.744894409E-1,4.845573578E0
2.666685925E2,4.078269196E0,-8.828640747E-1,4.760550385E0
2.666786375E2,3.371888123E0,-1.131646729E0,4.495751038E0
2.666886815E2,2.872975616E0,-1.141226807E0,4.335733795E0
2.666987265E2,2.485880585E0,-9.648934937E-1,4.001778259E0
2.667087715E2,2.095043335E0,-8.623567200E-1,3.426823883E0
2.667188155E2,1.916464691E0,-6.650669861E-1,2.775378571E0
2.667288605E2,1.601669312E0,-6.821315002E-1,1.774559784E0
2.667389045E2,1.697170715E0,-8.650511169E-1,1.684896240E0
2.667489495E2,2.315385132E0,-9.231303406E-1,2.629731445E0
2.667589945E2,3.042423248E0,-9.077124023E-1,3.530258789E0
2.667690385E2,3.803440704E0,-8.277786255E-1,4.341721344E0
2.667790835E2,4.716990967E0,-6.468049622E-1,5.045557709E0
2.667891285E2,5.813011780E0,-3.676354980E-1,5.667214966E0
2.667991725E2,6.610253906E0,-6.735992432E-2,5.986351318E0
2.668092175E2,7.538773041E0,9.843530273E-1,6.126160583E0
2.668192625E2,8.156089325E0,1.214125214E0,6.403683472E0
2.668293065E2,8.942853241E0,1.758094025E0,6.849755859E0
2.668393515E2,9.619595947E0,1.672322388E0,7.600893860E0
2.668493965E2,1.048584457E1,1.369202728E0,8.229436798E0
2.668594405E2,1.098984650E1,8.358618164E-1,9.168134766E0
2.668694855E2,1.127126129E1,2.113604736E-1,9.853260040E0
2.668795305E2,1.160207336E1,-2.200424194E-2,9.851463776E0
2.668895745E2,1.161015656E1,-3.818559265E-1,8.892707520E0
2.668996195E2,1.101679047E1,-7.216493225E-1,7.534132690E0
2.669096635E2,1.043135788E1,-8.556207275E-1,6.768774261E0
2.669197085E2,1.024589355E1,-5.628295898E-1,7.177723846E0
2.669297535E2,1.029663803E1,2.326162720E-1,7.906707916E0
2.669397975E2,9.694589996E0,1.645079041E-1,9.088949432E0
2.669498425E2,8.247698822E0,-1.351090393E0,1.202105209E1
2.669598875E2,8.037086792E0,-1.473835144E0,1.375040588E1
2.669699315E2,8.721613312E0,-6.878196716E-1,1.311482758E1
2.669799765E2,8.418643341E0,-4.776567078E-1,1.134251312E1
2.669900215E2,8.459957428E0,-1.700463867E-1,9.570947113E0
2.670000655E2,8.517587585E0,-1.164727936E0,8.080197144E0
2.670101100E2,7.805218964E0,-2.446961517E0,7.504494324E0
2.670201550E2,7.188052368E0,-3.251239014E0,7.753576355E0
2.670301990E2,6.639892273E0,-3.819158020E0,8.338260498E0
2.670402440E2,5.927373962E0,-4.504432983E0,9.067394257E0
2.670502880E2,5.244793396E0,-4.725373535E0,9.504036255E0
2.670603330E2,4.520449677E0,-4.621938629E0,9.424701233E0
2.670703780E2,4.190835114E0,-4.438869324E0,9.080117798E0
2.670804220E2,4.541555786E0,-4.018693085E0,8.449329529E0
2.670904670E2,5.520969086E0,-3.275488586E0,7.963739319E0
2.671005120E2,6.552923126E0,-2.257605286E0,7.460336151E0
2.671105560E2,7.091203766E0,-1.669777679E0,6.835984497E0
2.671206010E2,7.165898438E0,-1.062340851E0,6.397695923E0
2.671306460E2,6.800657959E0,-9.795629883E-1,5.919290771E0
2.671406900E2,6.501729584E0,-7.210505676E-1,5.344935150E0
2.671507350E2,5.904471588E0,-5.737568665E-1,4.891677704E0
2.671607800E2,5.021158447E0,-7.930508423E-1,4.511318665E0
2.671708240E2,4.163442078E0,-6.656657410E-1,4.253255310E0
2.671808690E2,3.375480652E0,-4.237687683E-1,4.075574799E0
2.671909130E2,2.861150208E0,-2.528242493E-1,3.704795837E0
2.672009580E2,2.653382263E0,-4.520599365E-2,3.444187775E0
2.672110030E2,2.556084595E0,-1.511856079E-2,3.386557617E0
2.672210470E2,2.716550903E0,1.207987976E-1,3.428021393E0
2.672310920E2,3.203039246E0,4.013154602E-1,3.549269257E0
2.672411370E2,3.739373932E0,6.735992432E-1,3.674109650E0
2.672511810E2,3.689078522E0,6.239025879E-1,3.634891205E0
2.672612260E2,3.497476959E0,5.375321960E-1,3.523672485E0
2.672712710E2,3.651806030E0,4.348457336E-1,3.577111359E0
2.672813150E2,4.586013336E0,5.108876038E-1,4.117038574E0
2.672913600E2,5.580096130E0,8.006849670E-1,4.655169525E0
2.673014040E2,6.518195343E0,1.079704742E0,5.026846619E0
2.673114490E2,7.230863342E0,9.874964905E-1,5.204377441E0
2.673214940E2,7.616910553E0,7.818241882E-1,5.210065613E0
2.673315380E2,8.100405121E0,4.104464722E-1,5.139113159E0
2.673415830E2,8.976383514E0,2.707868958E-1,5.142705688E0
2.673516280E2,1.016581009E1,5.420228577E-1,5.589376831E0
2.673616720E2,1.111004654E1,7.472460938E-1,6.935976563E0
2.673717170E2,1.168769531E1,9.803114319E-1,8.732540588E0
2.673817620E2,1.144160706E1,1.190624084E0,9.376651154E0
2.673918060E2,1.089958420E1,9.148974609E-1,8.671168213E0
2.674018510E2,1.167586990E1,1.194066925E0,8.332871704E0
2.674118960E2,1.345836319E1,1.836680603E0,7.953859863E0
2.674219400E2,1.484043915E1,1.706900482E0,7.727231140E0
2.674319850E2,1.451890778E1,9.975256348E-1,7.082821198E0
2.674420290E2,1.348575623E1,1.082099762E0,5.810317383E0
2.674520740E2,1.285227356E1,3.891906738E-1,5.348377991E0
2.674621190E2,1.081635727E1,-1.405427399E0,7.437134399E0
2.674721630E2,6.893165588E0,-9.945318604E-1,1.129476242E1
2.674822080E2,4.397255859E0,-3.484753418E-1,1.405128021E1
2.674922530E2,3.882476349E0,-1.006207581E0,1.157363251E1
2.675022970E2,3.137625275E0,-9.960287476E-1,7.998018036E0
2.675123420E2,3.141816559E0,-8.743318176E-1,7.111112366E0
2.675223870E2,3.241808624E0,-1.611099701E0,7.305258636E0
2.675324310E2,2.166145477E0,-2.292333069E0,8.630452881E0
2.675424760E2,1.424437866E0,-2.569257202E0,1.028421387E1
2.675525210E2,2.184856567E0,-2.872077484E0,1.176478500E1
2.675625650E2,4.415966949E0,-2.148033142E0,1.258792328E1
2.675726100E2,7.167095947E0,-5.548960876E-1,1.239527390E1
2.675826540E2,9.279952240E0,2.146536255E-1,1.198452805E1
2.675926990E2,1.020562729E1,2.930905151E-1,1.168335434E1
2.676027440E2,1.021640488E1,-7.619155884E-2,1.139161102E1
2.676127880E2,9.791737976E0,-3.387455750E-1,1.069181625E1
2.676228330E2,9.569899292E0,-1.335223389E-1,9.478439484E0
2.676328780E2,9.220376129E0,4.834945679E-2,8.148754578E0
2.676429220E2,8.206684113E0,-1.106199646E-1,6.943161621E0
2.676529670E2,6.689888306E0,-5.051994324E-1,6.052214355E0
2.676630120E2,5.262157288E0,-1.034349060E0,5.609584808E0
2.676730560E2,3.926035767E0,-1.434017944E0,4.996908875E0
2.676831010E2,2.929857330E0,-1.575623474E0,4.223317566E0
2.676931450E2,1.967209167E0,-1.656754761E0,3.280877380E0
2.677031900E2,1.059496765E0,-1.675615540E0,2.151475983E0
2.677132350E2,7.226971436E-1,-1.864073639E0,1.697619781E0
2.677232790E2,1.440304871E0,-1.730102234E0,2.174078979E0
2.677333240E2,2.070644073E0,-1.570833435E0,2.817590790E0
2.677433690E2,2.472857666E0,-1.503473511E0,3.284918976E0
2.677534130E2,2.901715851E0,-1.350042572E0,3.738176422E0
2.677634580E2,3.182531891E0,-1.323098602E0,3.805686035E0
2.677735030E2,3.658841400E0,-1.048270111E0,3.763174438E0
2.677835470E2,4.431085510E0,-5.037025452E-1,3.687731323E0
2.677935920E2,5.079387360E0,-1.990859985E-2,3.786525879E0
2.678036370E2,5.899980927E0,2.790197754E-1,4.177363129E0
2.678136810E2,6.406826935E0,3.426374817E-1,4.834646301E0
2.678237260E2,6.941365356E0,4.975653076E-1,5.490432587E0
2.678337700E2,7.661218414E0,4.837939453E-1,6.366261292E0
2.678438150E2,8.570876770E0,2.565664673E-1,6.969806213E0
2.678538600E2,9.583670654E0,1.317260742E-1,7.324718170E0
2.678639040E2,1.047177383E1,-1.118174744E-1,7.695197754E0
2.678739490E2,1.147169449E1,-2.243833923E-1,8.084687805E0
2.678839940E2,1.240260864E1,-2.805166626E-1,8.093818817E0
2.678940380E2,1.239198074E1,-2.073188782E-1,7.548802185E0
2.679040830E2,1.188558380E1,3.258723450E-1,6.989415436E0
2.679141280E2,1.147513733E1,1.054856415E0,6.967560883E0
2.679241720E2,1.082129700E1,1.942360840E0,7.265890503E0
2.679342170E2,1.011042526E1,1.810784454E0,8.139922943E0
2.679442610E2,9.582473145E0,1.094074860E0,1.048374893E1
2.679543060E2,9.271270294E0,-2.631527710E-1,1.317305649E1
2.679643510E2,1.001776794E1,-3.037184143E-1,1.416968399E1
2.679743950E2,1.058329193E1,2.942880249E-1,1.326586349E1
2.679844400E2,1.003827530E1,5.219645691E-1,1.177556259E1
2.679944850E2,9.676777039E0,3.433859253E-1,1.048883835E1
2.680045290E2,9.298663330E0,-5.996530151E-1,9.517059174E0
2.680145750E2,8.596772919E0,-1.747765503E0,8.876690826E0
2.680246200E2,7.992629242E0,-2.621049500E0,8.799451447E0
2.680346640E2,7.481591949E0,-3.379222870E0,8.726702728E0
2.680447090E2,6.739285583E0,-4.018244019E0,8.971593475E0
2.680547540E2,5.776338043E0,-4.491410065E0,8.963061218E0
2.680647980E2,5.156477051E0,-4.993765411E0,8.521928558E0
2.680748430E2,5.218597870E0,-4.893473969E0,8.159681854E0
2.680848870E2,5.878874817E0,-4.321363678E0,7.933651886E0
2.680949320E2,6.551725616E0,-3.622916107E0,7.665409698E0
2.681049770E2,6.822362823E0,-2.749033356E0,6.915768585E0
2.681150210E2,6.886279907E0,-2.024839325E0,6.314319305E0
2.681250660E2,6.876849518E0,-1.584904175E0,5.885461121E0
2.681351110E2,6.773115234E0,-9.919871521E-1,5.547314301E0
2.681451550E2,6.205495605E0,-7.932005310E-1,5.182971954E0
2.681552000E2,5.479954376E0,-7.867639160E-1,4.838388519E0
2.681652440E2,4.514312439E0,-8.283773804E-1,4.567152557E0
2.681752890E2,3.484753418E0,-8.912466431E-1,4.227658539E0
2.681853340E2,2.771336975E0,-8.161029053E-1,3.812122650E0
2.681953780E2,2.198627930E0,-6.740483093E-1,3.579356689E0
2.682054230E2,1.786385193E0,-4.194277954E-1,3.335364075E0
2.682154680E2,1.490001526E0,-2.719844055E-1,3.193908234E0
2.682255120E2,1.251996460E0,1.236428833E-1,2.863844604E0
2.682355570E2,1.336570587E0,4.405339050E-1,2.526595917E0
2.682456020E2,1.404080200E0,8.214916992E-1,2.264790344E0
2.682556460E2,1.729952545E0,1.308129730E0,2.143542480E0
2.682656910E2,2.631228333E0,1.273701324E0,2.379002838E0
2.682757350E2,3.390748901E0,1.091530151E0,2.853965149E0
2.682857800E2,4.234095154E0,1.060394897E0,3.316203918E0
2.682958250E2,5.357808380E0,9.337582397E-1,3.842359772E0
2.683058690E2,6.876101074E0,9.527687073E-1,4.933889923E0
2.683159140E2,8.498577118E0,4.986131287E-1,6.049819336E0
2.683259590E2,1.018077896E1,7.783813477E-3,7.133865051E0
2.683360030E2,1.152378616E1,-2.826123047E-1,7.739505615E0
2.683460480E2,1.215053284E1,-2.902464294E-1,7.527396698E0
2.683560930E2,1.234348160E1,-2.612068176E-1,6.998845825E0
2.683661370E2,1.189172104E1,-2.983296204E-1,6.490951996E0
2.683761820E2,1.165925446E1,-2.550695801E-1,6.673272858E0
2.683862270E2,1.122336090E1,2.683918762E-1,7.614365845E0
2.683962710E2,1.050754944E1,5.059478760E-1,8.268056488E0
2.684063160E2,9.917775879E0,-7.409591675E-2,8.145760803E0
2.684163600E2,9.767039337E0,-4.914280701E-1,7.517966309E0
2.684264050E2,1.035007690E1,-1.950444031E-1,6.684948578E0
2.684364500E2,1.343126953E1,7.349716187E-1,6.741979980E0
2.684464940E2,1.656470352E1,1.370849304E0,7.590415649E0
2.684565390E2,1.434676575E1,-1.809287567E0,7.787106628E0
2.684665840E2,1.176209061E1,-4.094734955E0,8.101303253E0
2.684766280E2,1.063538361E1,-2.442919922E0,1.008767258E1
2.684866730E2,8.467890930E0,-1.308429108E0,1.295002029E1
2.684967170E2,5.886958008E0,-2.174528046E0,1.094688583E1
2.685067620E2,5.754633179E0,-1.201401672E0,7.990533600E0
2.685168070E2,5.698200531E0,-1.166075134E-1,7.724087677E0
2.685268510E2,5.645510101E0,-7.946974182E-1,7.510930939E0
2.685368960E2,5.349725189E0,-1.489552460E0,8.592282257E0
2.685469410E2,4.833448792E0,-1.714684296E0,1.014754807E1
2.685569850E2,4.521796875E0,-1.836231537E0,1.112800919E1
2.685670300E2,4.302053833E0,-1.810634766E0,1.156345367E1
2.685770750E2,4.146078186E0,-1.425934753E0,1.138547379E1
2.685871190E2,4.279600525E0,-7.436535645E-1,1.082982925E1
2.685971640E2,4.916226654E0,1.392105103E-2,1.049692154E1
2.686072090E2,5.888454895E0,1.160386963E0,1.007704468E1
2.686172530E2,6.878196716E0,1.774260406E0,9.384434967E0
2.686272980E2,7.445666656E0,2.044298859E0,8.273894348E0
2.686373420E2,7.532336426E0,1.798959045E0,7.265890503E0
2.686473870E2,7.039860535E0,1.006806335E0,6.541097717E0
2.686574320E2,6.300398254E0,3.814068604E-1,6.102210388E0
2.686674760E2,5.691913605E0,-2.378553772E-1,5.622458038E0
2.686775210E2,5.082680511E0,-7.327262878E-1,4.870272217E0
2.686875660E2,4.515360260E0,-1.081201630E0,4.079766083E0
2.686976100E2,4.157005463E0,-1.287921753E0,3.562591553E0
2.687076550E2,3.706741791E0,-1.525777130E0,3.264561310E0
2.687176990E2,3.292553101E0,-1.489253082E0,3.208428040E0
2.687277440E2,2.994223480E0,-1.378633118E0,3.227588196E0
2.687377890E2,2.655777283E0,-1.371747437E0,3.345393219E0
2.687478330E2,2.476300507E0,-1.321302338E0,3.391796722E0
2.687578780E2,2.495610352E0,-1.091679840E0,3.579356689E0
2.687679230E2,2.334245911E0,-1.203796692E0,3.598816223E0
2.687779670E2,2.345771942E0,-1.409768372E0,3.600163422E0
2.687880120E2,3.098107452E0,-1.465751953E0,3.876189423E0
2.687980570E2,4.497846680E0,-9.502239990E-1,4.194128265E0
2.688081010E2,6.428382111E0,1.978884888E-1,4.736001434E0
2.688181460E2,7.732769623E0,8.439450073E-1,5.323080597E0
2.688281910E2,8.369545441E0,1.192719727E0,5.892197113E0
2.688382350E2,8.902137909E0,1.278790741E0,6.622229004E0
2.688482800E2,9.287286987E0,1.064885559E0,7.432793427E0
2.688583240E2,9.530680847E0,8.114625549E-1,8.059540100E0
2.688683690E2,1.013572266E1,6.126759338E-1,8.293952637E0
2.688784140E2,1.092967163E1,5.861810303E-1,8.202941895E0
2.688884580E2,1.152243896E1,4.834945679E-1,8.182584229E0
2.688985030E2,1.254930359E1,1.164727936E0,8.129744110E0
2.689085480E2,1.233869156E1,1.119821320E0,7.938292236E0
2.689185920E2,1.159833115E1,4.128414917E-1,7.390581207E0
2.689286370E2,1.136167328E1,6.721023560E-2,7.209607544E0
2.689386810E2,1.122755219E1,-3.357518005E-1,7.101681976E0
2.689487260E2,1.122994720E1,-4.608915710E-1,7.441924438E0
2.689587710E2,1.086455704E1,-3.022215271E-1,8.584199066E0
2.689688150E2,9.471853180E0,-9.705816650E-1,1.086156326E1
2.689788600E2,7.626340942E0,-1.174158325E0,1.198168396E1
2.689889050E2,6.810836792E0,-1.012045441E0,1.150208130E1
2.689989490E2,6.476881256E0,-1.196761322E0,1.075573334E1
2.690089936E2,6.593039703E0,-7.490423584E-1,1.013736923E1
2.690190386E2,6.994205475E0,-8.002359009E-1,9.250164185E0
2.690290826E2,7.343129883E0,-1.502425690E0,8.140072632E0
2.690391276E2,7.314988403E0,-2.475701752E0,7.288194122E0
2.690491716E2,7.199728088E0,-3.300037537E0,7.089108124E0
2.690592166E2,6.862180023E0,-3.862118683E0,7.289990387E0
2.690692616E2,6.604416046E0,-4.678520966E0,7.951315155E0
2.690793056E2,6.379284210E0,-5.392835541E0,8.655450897E0
2.690893506E2,5.726491699E0,-5.381908264E0,8.934919739E0
2.690993956E2,5.251529388E0,-4.616549835E0,8.121660919E0
2.691094396E2,5.505700836E0,-3.423381042E0,7.185208282E0
2.691194846E2,5.566175079E0,-2.259700928E0,6.646478577E0
2.691295296E2,5.493725739E0,-1.197809143E0,6.019582214E0
2.691395736E2,5.519771576E0,1.531315613E-1,5.576802979E0
2.691496186E2,5.642815704E0,1.033750305E0,5.036277008E0
2.691596626E2,5.586981812E0,1.162033539E0,4.685256958E0
2.691697076E2,5.452261963E0,1.073268127E0,4.567901001E0
2.691797526E2,5.533093872E0,9.246272278E-1,4.587809601E0
2.691897966E2,5.708379364E0,7.946974182E-1,4.656666412E0
2.691998416E2,5.418731689E0,4.549040222E-1,4.591551819E0
2.692098866E2,5.068011017E0,1.938468933E-1,4.299808502E0
2.692199306E2,4.559219055E0,1.642085266E-1,4.051624603E0
2.692299756E2,4.109554138E0,2.002835083E-1,3.814966736E0
2.692400206E2,3.715872803E0,2.664459229E-1,3.538341980E0
